id,geography,totpop,fem18_49,per_fem,medinc,moe_medinc
36005040303,"Census Tract 403.03, Bronx County, New York city, New York",4478,1200,26.8,40731.0,3304.0
36005040304,"Census Tract 403.04, Bronx County, New York city, New York",3794,996,26.3,34643.0,6704.0
36005040400,"Census Tract 404, Bronx County, New York city, New York",3016,727,24.099999999999998,36691.0,13817.0
36005040501,"Census Tract 405.01, Bronx County, New York city, New York",4397,1134,25.8,34009.0,7616.0
36005040502,"Census Tract 405.02, Bronx County, New York city, New York",6863,1738,25.3,23583.0,3756.0
36005040600,"Census Tract 406, Bronx County, New York city, New York",3490,904,25.900000000000002,44773.0,20698.0
36005040701,"Census Tract 407.01, Bronx County, New York city, New York",3347,939,28.1,30354.0,11110.0
36005040702,"Census Tract 407.02, Bronx County, New York city, New York",6652,1738,26.1,29978.0,6669.0
36005040800,"Census Tract 408, Bronx County, New York city, New York",4263,1179,27.700000000000003,32244.0,9064.0
36005040900,"Census Tract 409, Bronx County, New York city, New York",3637,801,22.0,46278.0,5017.0
36005041100,"Census Tract 411, Bronx County, New York city, New York",2931,744,25.4,41047.0,16778.0
36005041300,"Census Tract 413, Bronx County, New York city, New York",7384,1953,26.400000000000002,38796.0,6755.0
36005041400,"Census Tract 414, Bronx County, New York city, New York",5027,1316,26.200000000000003,53750.0,11121.0
36005041500,"Census Tract 415, Bronx County, New York city, New York",5461,1478,27.1,42207.0,12015.0
36005041800,"Census Tract 418, Bronx County, New York city, New York",3598,1016,28.199999999999996,37829.0,9653.0
36005041900,"Census Tract 419, Bronx County, New York city, New York",6734,1861,27.6,45127.0,11361.0
36005042000,"Census Tract 420, Bronx County, New York city, New York",3850,981,25.5,28125.0,17234.0
36005042100,"Census Tract 421, Bronx County, New York city, New York",5922,1626,27.500000000000004,36768.0,8852.0
36005042200,"Census Tract 422, Bronx County, New York city, New York",3086,797,25.8,51701.0,4007.0
36005042300,"Census Tract 423, Bronx County, New York city, New York",4100,1068,26.0,31786.0,7727.0
36005042400,"Census Tract 424, Bronx County, New York city, New York",2481,516,20.8,57716.0,17466.0
36005042500,"Census Tract 425, Bronx County, New York city, New York",6793,1760,25.900000000000002,28643.0,12892.0
36005042600,"Census Tract 426, Bronx County, New York city, New York",6387,1564,24.5,54306.0,19457.0
36005042800,"Census Tract 428, Bronx County, New York city, New York",2173,511,23.5,63017.0,8432.0
36005042901,"Census Tract 429.01, Bronx County, New York city, New York",3420,888,26.0,39625.0,10042.0
36005042902,"Census Tract 429.02, Bronx County, New York city, New York",3845,1041,27.1,27553.0,5356.0
36005043000,"Census Tract 430, Bronx County, New York city, New York",2898,677,23.400000000000002,52096.0,11595.0
36005043100,"Census Tract 431, Bronx County, New York city, New York",9680,2479,25.6,31028.0,6653.0
36005043400,"Census Tract 434, Bronx County, New York city, New York",3592,930,25.900000000000002,43722.0,7762.0
36005043500,"Census Tract 435, Bronx County, New York city, New York",39,11,28.199999999999996,42750.0,8417.0
36005043600,"Census Tract 436, Bronx County, New York city, New York",2032,522,25.7,57564.0,8243.0
36005044200,"Census Tract 442, Bronx County, New York city, New York",3555,931,26.200000000000003,38603.0,19223.0
36005044400,"Census Tract 444, Bronx County, New York city, New York",3878,925,23.9,67727.0,15227.0
36005044800,"Census Tract 448, Bronx County, New York city, New York",2026,479,23.599999999999998,78456.0,15151.0
36005044901,"Census Tract 449.01, Bronx County, New York city, New York",1818,406,22.3,67083.0,8828.0
36005044902,"Census Tract 449.02, Bronx County, New York city, New York",1949,501,25.7,62656.0,18677.0
36005045101,"Census Tract 451.01, Bronx County, New York city, New York",1656,421,25.4,62286.0,17936.0
36005045102,"Census Tract 451.02, Bronx County, New York city, New York",1894,435,23.0,80139.0,31307.0
36005045600,"Census Tract 456, Bronx County, New York city, New York",2896,689,23.799999999999997,74254.0,10191.0
36005045800,"Census Tract 458, Bronx County, New York city, New York",6123,1664,27.200000000000003,16161.0,5649.0
36005046000,"Census Tract 460, Bronx County, New York city, New York",2741,645,23.5,32340.0,6085.0
36005046201,"Census Tract 462.01, Bronx County, New York city, New York",26588,5493,20.7,43205.0,6966.0
36005046202,"Census Tract 462.02, Bronx County, New York city, New York",8277,1980,23.9,40497.0,8140.0
36005048400,"Census Tract 484, Bronx County, New York city, New York",3598,832,23.1,69701.0,7688.0
36005050400,"Census Tract 504, Bronx County, New York city, New York",39,9,23.1,,
36005051600,"Census Tract 516, Bronx County, New York city, New York",4362,810,18.6,76771.0,12302.0
36047000100,"Census Tract 1, Kings County, New York city, New York",4338,1071,24.7,70938.0,25488.0
36047000200,"Census Tract 2, Kings County, New York city, New York",1470,358,24.4,34740.0,13495.0
36047000301,"Census Tract 3.01, Kings County, New York city, New York",4259,1083,25.4,101544.0,28439.0
36047000501,"Census Tract 5.01, Kings County, New York city, New York",4247,1465,34.5,110700.0,25568.0
36047000502,"Census Tract 5.02, Kings County, New York city, New York",2512,785,31.3,91964.0,14622.0
36047000700,"Census Tract 7, Kings County, New York city, New York",3359,1012,30.099999999999998,130966.0,10511.0
36047000900,"Census Tract 9, Kings County, New York city, New York",4172,1503,36.0,121083.0,44908.0
36047001100,"Census Tract 11, Kings County, New York city, New York",84,24,28.599999999999998,107946.0,11352.0
36047001300,"Census Tract 13, Kings County, New York city, New York",2275,540,23.7,111500.0,14023.0
36047001500,"Census Tract 15, Kings County, New York city, New York",3521,1165,33.1,90616.0,12611.0
36047001800,"Census Tract 18, Kings County, New York city, New York",2105,103,4.9,,
36047002000,"Census Tract 20, Kings County, New York city, New York",1672,402,24.0,61023.0,21769.0
36047002100,"Census Tract 21, Kings County, New York city, New York",3604,1171,32.5,208036.0,15087.0
36047002200,"Census Tract 22, Kings County, New York city, New York",4613,966,20.9,36563.0,11436.0
36047002300,"Census Tract 23, Kings County, New York city, New York",4247,1082,25.5,19066.0,2837.0
36047002901,"Census Tract 29.01, Kings County, New York city, New York",3218,824,25.6,17544.0,4945.0
36047003000,"Census Tract 30, Kings County, New York city, New York",1730,422,24.4,68958.0,27278.0
36047003100,"Census Tract 31, Kings County, New York city, New York",2472,761,30.8,69609.0,10759.0
36047003300,"Census Tract 33, Kings County, New York city, New York",2327,809,34.8,105642.0,20054.0
36047003400,"Census Tract 34, Kings County, New York city, New York",3047,730,24.0,69848.0,29677.0
36047003500,"Census Tract 35, Kings County, New York city, New York",1554,525,33.800000000000004,61525.0,5690.0
36047003600,"Census Tract 36, Kings County, New York city, New York",3804,953,25.1,74449.0,14341.0
36047003700,"Census Tract 37, Kings County, New York city, New York",390,144,36.9,102386.0,41134.0
36047003800,"Census Tract 38, Kings County, New York city, New York",1498,323,21.6,85950.0,13134.0
36047003900,"Census Tract 39, Kings County, New York city, New York",2229,786,35.3,102981.0,18057.0
36047004100,"Census Tract 41, Kings County, New York city, New York",3598,1080,30.0,112128.0,16715.0
36047004300,"Census Tract 43, Kings County, New York city, New York",3008,986,32.800000000000004,112036.0,22058.0
36047004400,"Census Tract 44, Kings County, New York city, New York",2359,431,18.3,95341.0,16467.0
36047004500,"Census Tract 45, Kings County, New York city, New York",3325,1018,30.599999999999998,138281.0,20771.0
36047004600,"Census Tract 46, Kings County, New York city, New York",1199,226,18.8,118333.0,61738.0
36047004700,"Census Tract 47, Kings County, New York city, New York",1445,421,29.099999999999998,101150.0,15002.0
36047004900,"Census Tract 49, Kings County, New York city, New York",2516,699,27.800000000000004,116950.0,29647.0
36047005000,"Census Tract 50, Kings County, New York city, New York",2276,514,22.6,90608.0,15756.0
36047005100,"Census Tract 51, Kings County, New York city, New York",2171,694,32.0,85563.0,10938.0
36047005201,"Census Tract 52.01, Kings County, New York city, New York",1829,265,14.499999999999998,29531.0,22917.0
36047005202,"Census Tract 52.02, Kings County, New York city, New York",2481,587,23.7,68958.0,10596.0
36047005300,"Census Tract 53, Kings County, New York city, New York",1888,566,30.0,72841.0,15470.0
36047005400,"Census Tract 54, Kings County, New York city, New York",3139,743,23.7,59696.0,8450.0
36047005601,"Census Tract 56.01, Kings County, New York city, New York",2505,625,25.0,53984.0,11142.0
36047005602,"Census Tract 56.02, Kings County, New York city, New York",1586,417,26.3,60164.0,12447.0
36047005800,"Census Tract 58, Kings County, New York city, New York",3152,822,26.1,50528.0,8452.0
36047005900,"Census Tract 59, Kings County, New York city, New York",1384,449,32.4,57143.0,22247.0
36047006000,"Census Tract 60, Kings County, New York city, New York",2826,678,24.0,64286.0,13579.0
36047006200,"Census Tract 62, Kings County, New York city, New York",2853,681,23.9,47050.0,8883.0
36047006300,"Census Tract 63, Kings County, New York city, New York",1892,603,31.900000000000002,97614.0,7783.0
36047006400,"Census Tract 64, Kings County, New York city, New York",3478,833,24.0,64214.0,12233.0
36047006500,"Census Tract 65, Kings County, New York city, New York",5191,1621,31.2,109492.0,21778.0
36047006600,"Census Tract 66, Kings County, New York city, New York",3663,952,26.0,59981.0,4349.0
36047006700,"Census Tract 67, Kings County, New York city, New York",3301,998,30.2,145294.0,14203.0
36047006800,"Census Tract 68, Kings County, New York city, New York",4870,1208,24.8,40857.0,4719.0
36047006900,"Census Tract 69, Kings County, New York city, New York",3537,1197,33.800000000000004,131284.0,14928.0
36047007000,"Census Tract 70, Kings County, New York city, New York",2344,511,21.8,42218.0,8110.0
36047007100,"Census Tract 71, Kings County, New York city, New York",4495,1185,26.400000000000002,36890.0,7245.0
36047007200,"Census Tract 72, Kings County, New York city, New York",1946,493,25.3,37364.0,5407.0
36047007400,"Census Tract 74, Kings County, New York city, New York",5451,1361,25.0,46204.0,12705.0
36047007500,"Census Tract 75, Kings County, New York city, New York",4383,1349,30.8,135697.0,26494.0
36047007600,"Census Tract 76, Kings County, New York city, New York",4412,1082,24.5,32996.0,4548.0
36047007700,"Census Tract 77, Kings County, New York city, New York",3901,1163,29.799999999999997,123592.0,10694.0
36047007800,"Census Tract 78, Kings County, New York city, New York",5068,1231,24.3,42000.0,5860.0
36047008000,"Census Tract 80, Kings County, New York city, New York",4169,947,22.7,53380.0,9212.0
36047008200,"Census Tract 82, Kings County, New York city, New York",4141,1007,24.3,35511.0,10270.0
36047008400,"Census Tract 84, Kings County, New York city, New York",3299,827,25.1,49274.0,16706.0
36047008500,"Census Tract 85, Kings County, New York city, New York",6956,1863,26.8,14000.0,5022.0
36047008600,"Census Tract 86, Kings County, New York city, New York",0,0,0.0,,
36047008800,"Census Tract 88, Kings County, New York city, New York",3207,802,25.0,53528.0,9442.0
36047009000,"Census Tract 90, Kings County, New York city, New York",2994,777,26.0,36925.0,3826.0
36047009200,"Census Tract 92, Kings County, New York city, New York",5388,1343,24.9,38042.0,7176.0
36047009400,"Census Tract 94, Kings County, New York city, New York",5805,1573,27.1,40239.0,7712.0
36047009600,"Census Tract 96, Kings County, New York city, New York",6126,1551,25.3,32829.0,6804.0
36047009800,"Census Tract 98, Kings County, New York city, New York",7024,1863,26.5,31961.0,10542.0
36047010000,"Census Tract 100, Kings County, New York city, New York",6737,1707,25.3,33229.0,6145.0
36047010100,"Census Tract 101, Kings County, New York city, New York",4093,1076,26.3,43779.0,12485.0
36047010200,"Census Tract 102, Kings County, New York city, New York",5622,1474,26.200000000000003,42911.0,4814.0
36047010400,"Census Tract 104, Kings County, New York city, New York",5908,1525,25.8,37787.0,11881.0
36047010600,"Census Tract 106, Kings County, New York city, New York",5851,1516,25.900000000000002,37531.0,8976.0
36047010800,"Census Tract 108, Kings County, New York city, New York",5280,1415,26.8,32122.0,9029.0
36047011000,"Census Tract 110, Kings County, New York city, New York",2441,583,23.9,40238.0,8667.0
36047011200,"Census Tract 112, Kings County, New York city, New York",6436,1326,20.599999999999998,30032.0,8743.0
36047011400,"Census Tract 114, Kings County, New York city, New York",3976,808,20.3,42402.0,2827.0
36047011600,"Census Tract 116, Kings County, New York city, New York",4816,1185,24.6,32267.0,8349.0
36047011700,"Census Tract 117, Kings County, New York city, New York",2364,724,30.599999999999998,72429.0,7742.0
36047011800,"Census Tract 118, Kings County, New York city, New York",2253,593,26.3,31447.0,11087.0
36047011900,"Census Tract 119, Kings County, New York city, New York",1530,512,33.5,82969.0,12235.0
36047012000,"Census Tract 120, Kings County, New York city, New York",1268,310,24.4,28750.0,21959.0
36047012100,"Census Tract 121, Kings County, New York city, New York",1619,543,33.5,93393.0,27450.0
36047012200,"Census Tract 122, Kings County, New York city, New York",5339,1331,24.9,36250.0,10160.0
36047012600,"Census Tract 126, Kings County, New York city, New York",2652,616,23.200000000000003,37179.0,6212.0
36047012700,"Census Tract 127, Kings County, New York city, New York",3507,983,28.000000000000004,51397.0,8855.0
36047012801,"Census Tract 128.01, Kings County, New York city, New York",2117,518,24.5,42596.0,15801.0
36047012901,"Census Tract 129.01, Kings County, New York city, New York",2159,778,36.0,82071.0,7951.0
36047012902,"Census Tract 129.02, Kings County, New York city, New York",1964,671,34.2,86290.0,19002.0
36047013000,"Census Tract 130, Kings County, New York city, New York",4792,1208,25.2,57549.0,10693.0
36047013100,"Census Tract 131, Kings County, New York city, New York",3828,1315,34.4,111950.0,17811.0
36047013200,"Census Tract 132, Kings County, New York city, New York",2239,504,22.5,56167.0,15171.0
36047013300,"Census Tract 133, Kings County, New York city, New York",3730,1189,31.900000000000002,144293.0,15251.0
36047013400,"Census Tract 134, Kings County, New York city, New York",3907,895,22.900000000000002,66172.0,7519.0
36047013500,"Census Tract 135, Kings County, New York city, New York",3596,1166,32.4,126111.0,28340.0
36047013600,"Census Tract 136, Kings County, New York city, New York",3927,940,23.9,66375.0,8935.0
